# COSI2 B0 scan
# time 2024-05-24 16:38:32.224152
# MAGNET CENTER IN LAB: x 245.100 mm, y 127.000 mm, z 270.300 mm
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg
# path: /home/cosi/cosi-measure/Software/COSI2/data/240524/slow_ball_90mm
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT]
259.310,160.160,218.190,-47.4810,-0.8130,-1.1620,47.5000
268.780,160.160,218.190,-47.4860,-0.8140,-1.1560,47.5060
278.260,160.160,218.190,-47.4850,-0.8080,-1.1550,47.5050
287.730,160.160,218.190,-47.4920,-0.8080,-1.1480,47.5130
297.210,160.160,218.190,-47.5020,-0.7950,-1.1450,47.5180
306.680,160.160,218.190,-47.5130,-0.7940,-1.1420,47.5330
325.630,150.680,218.190,-47.5240,-0.7900,-1.1410,47.5460
316.150,150.680,218.190,-47.5370,-0.7800,-1.1450,47.5570
306.680,150.680,218.190,-47.5550,-0.7730,-1.1570,47.5780
297.210,150.680,218.190,-47.5320,-0.7880,-1.1570,47.5570
287.730,150.680,218.190,-47.5270,-0.7920,-1.1490,47.5490
278.260,150.680,218.190,-47.5100,-0.7910,-1.1510,47.5310
268.780,150.680,218.190,-47.5000,-0.7940,-1.1490,47.5220
259.310,150.680,218.190,-47.4940,-0.8050,-1.1520,47.5090
249.840,150.680,218.190,-47.4900,-0.8110,-1.1580,47.5110
240.360,150.680,218.190,-47.4880,-0.8200,-1.1670,47.5120
230.890,150.680,218.190,-47.4940,-0.8120,-1.1700,47.5150
221.420,150.680,218.190,-47.4890,-0.8220,-1.1740,47.5110
211.940,150.680,218.190,-47.4950,-0.8260,-1.1790,47.5160
202.470,150.680,218.190,-47.5040,-0.8290,-1.1830,47.5270
192.990,150.680,218.190,-47.5150,-0.8300,-1.1870,47.5360
183.520,150.680,218.190,-47.5270,-0.8340,-1.1900,47.5460
174.050,141.210,218.190,-47.5350,-0.8390,-1.1920,47.5540
183.520,141.210,218.190,-47.5470,-0.8470,-1.1920,47.5710
192.990,141.210,218.190,-47.5480,-0.8470,-1.1890,47.5680
202.470,141.210,218.190,-47.5330,-0.8430,-1.1900,47.5540
211.940,141.210,218.190,-47.5190,-0.8390,-1.1890,47.5400
221.420,141.210,218.190,-47.5090,-0.8340,-1.1870,47.5260
230.890,141.210,218.190,-47.5040,-0.8360,-1.1780,47.5260
240.360,141.210,218.190,-47.4950,-0.8260,-1.1810,47.5160
249.840,141.210,218.190,-47.4880,-0.8210,-1.1770,47.5100
259.310,141.210,218.190,-47.4840,-0.8180,-1.1730,47.5080
268.780,141.210,218.190,-47.4910,-0.8130,-1.1770,47.5110
278.260,141.210,218.190,-47.4970,-0.8140,-1.1700,47.5160
287.730,141.210,218.190,-47.5000,-0.8080,-1.1740,47.5220
297.210,141.210,218.190,-47.5060,-0.7990,-1.1680,47.5230
306.680,141.210,218.190,-47.5130,-0.7970,-1.1640,47.5340
316.150,141.210,218.190,-47.5220,-0.7880,-1.1740,47.5450
325.630,131.740,218.190,-47.5380,-0.7750,-1.1710,47.5540
316.150,131.740,218.190,-47.5440,-0.7750,-1.1860,47.5650
306.680,131.740,218.190,-47.5340,-0.7760,-1.1960,47.5550
297.210,131.740,218.190,-47.5210,-0.7850,-1.1940,47.5400
287.730,131.740,218.190,-47.5200,-0.7890,-1.1840,47.5410
278.260,131.740,218.190,-47.5020,-0.8000,-1.1820,47.5240
268.780,131.740,218.190,-47.4980,-0.8010,-1.1770,47.5210
259.310,131.740,218.190,-47.4950,-0.8050,-1.1760,47.5210
249.840,131.740,218.190,-47.4930,-0.8170,-1.1790,47.5160
240.360,131.740,218.190,-47.4900,-0.8200,-1.1800,47.5130
230.890,131.740,218.190,-47.4880,-0.8250,-1.1760,47.5120
221.420,131.740,218.190,-47.4950,-0.8250,-1.1810,47.5130
211.940,131.740,218.190,-47.4990,-0.8310,-1.1800,47.5170
202.470,131.740,218.190,-47.5060,-0.8320,-1.1770,47.5250
192.990,131.740,218.190,-47.5220,-0.8370,-1.1800,47.5440
183.520,131.740,218.190,-47.5260,-0.8460,-1.1830,47.5460
174.050,122.260,218.190,-47.5370,-0.8440,-1.1860,47.5570
183.520,122.260,218.190,-47.5520,-0.8540,-1.1840,47.5710
192.990,122.260,218.190,-47.5450,-0.8520,-1.1840,47.5720
202.470,122.260,218.190,-47.5300,-0.8540,-1.1820,47.5520
211.940,122.260,218.190,-47.5200,-0.8440,-1.1820,47.5430
221.420,122.260,218.190,-47.5130,-0.8450,-1.1880,47.5390
230.890,122.260,218.190,-47.5070,-0.8320,-1.1800,47.5280
240.360,122.260,218.190,-47.4990,-0.8360,-1.1800,47.5210
249.840,122.260,218.190,-47.4920,-0.8230,-1.1830,47.5150
259.310,122.260,218.190,-47.4930,-0.8270,-1.1830,47.5120
268.780,122.260,218.190,-47.4950,-0.8220,-1.1860,47.5110
278.260,122.260,218.190,-47.4920,-0.8100,-1.1830,47.5140
287.730,122.260,218.190,-47.4880,-0.8040,-1.1830,47.5120
297.210,122.260,218.190,-47.5000,-0.8050,-1.1890,47.5150
306.680,122.260,218.190,-47.5000,-0.7910,-1.1900,47.5250
316.150,122.260,218.190,-47.5130,-0.7890,-1.1980,47.5340
316.150,112.790,218.190,-47.5190,-0.7820,-1.2030,47.5360
306.680,112.790,218.190,-47.5170,-0.7760,-1.2040,47.5370
297.210,112.790,218.190,-47.5100,-0.7790,-1.2070,47.5340
287.730,112.790,218.190,-47.5050,-0.7900,-1.2050,47.5300
278.260,112.790,218.190,-47.5010,-0.7970,-1.1940,47.5230
268.780,112.790,218.190,-47.4940,-0.8070,-1.1900,47.5140
259.310,112.790,218.190,-47.4870,-0.8150,-1.1930,47.5090
249.840,112.790,218.190,-47.4890,-0.8160,-1.1890,47.5120
240.360,112.790,218.190,-47.4900,-0.8200,-1.1830,47.5120
230.890,112.790,218.190,-47.4880,-0.8280,-1.1820,47.5120
221.420,112.790,218.190,-47.4940,-0.8320,-1.1800,47.5150
211.940,112.790,218.190,-47.5000,-0.8300,-1.1780,47.5220
202.470,112.790,218.190,-47.5130,-0.8390,-1.1760,47.5370
192.990,112.790,218.190,-47.5140,-0.8450,-1.1790,47.5360
183.520,103.320,218.190,-47.5270,-0.8530,-1.1800,47.5490
192.990,103.320,218.190,-47.5370,-0.8550,-1.1820,47.5600
202.470,103.320,218.190,-47.5380,-0.8570,-1.1730,47.5610
211.940,103.320,218.190,-47.5210,-0.8520,-1.1720,47.5440
221.420,103.320,218.190,-47.5060,-0.8490,-1.1730,47.5250
230.890,103.320,218.190,-47.5030,-0.8440,-1.1750,47.5250
240.360,103.320,218.190,-47.4910,-0.8430,-1.1830,47.5170
249.840,103.320,218.190,-47.4840,-0.8300,-1.1850,47.5070
259.310,103.320,218.190,-47.4900,-0.8300,-1.1860,47.5140
268.780,103.320,218.190,-47.4880,-0.8210,-1.1860,47.5090
278.260,103.320,218.190,-47.4840,-0.8160,-1.1900,47.5100
287.730,103.320,218.190,-47.4870,-0.8070,-1.1990,47.5110
297.210,103.320,218.190,-47.4940,-0.7990,-1.2010,47.5160
306.680,103.320,218.190,-47.4970,-0.7990,-1.2080,47.5160
306.680,93.840,218.190,-47.5050,-0.7860,-1.2120,47.5230
297.210,93.840,218.190,-47.5030,-0.7860,-1.2240,47.5250
287.730,93.840,218.190,-47.4920,-0.7870,-1.2190,47.5140
278.260,93.840,218.190,-47.4920,-0.7980,-1.2170,47.5130
268.780,93.840,218.190,-47.4850,-0.8050,-1.2110,47.5130
259.310,93.840,218.190,-47.4820,-0.8130,-1.2000,47.5040
249.840,93.840,218.190,-47.4800,-0.8160,-1.1960,47.5020
240.360,93.840,218.190,-47.4810,-0.8260,-1.1930,47.5030
230.890,93.840,218.190,-47.4860,-0.8310,-1.1880,47.5060
221.420,93.840,218.190,-47.4850,-0.8350,-1.1850,47.5070
211.940,93.840,218.190,-47.4920,-0.8370,-1.1780,47.5110
202.470,93.840,218.190,-47.5020,-0.8470,-1.1790,47.5240
202.470,84.370,218.190,-47.5150,-0.8520,-1.1720,47.5370
211.940,84.370,218.190,-47.5140,-0.8560,-1.1660,47.5360
221.420,84.370,218.190,-47.5030,-0.8560,-1.1770,47.5270
230.890,84.370,218.190,-47.4920,-0.8550,-1.1740,47.5170
240.360,84.370,218.190,-47.4870,-0.8430,-1.1820,47.5090
249.840,84.370,218.190,-47.4820,-0.8420,-1.1830,47.5050
259.310,84.370,218.190,-47.4750,-0.8320,-1.1950,47.4970
268.780,84.370,218.190,-47.4710,-0.8260,-1.1970,47.4920
278.260,84.370,218.190,-47.4810,-0.8220,-1.2020,47.4970
287.730,84.370,218.190,-47.4730,-0.8120,-1.2120,47.4960
287.730,74.890,218.190,-47.4780,-0.8030,-1.2120,47.5000
278.260,74.890,218.190,-47.4760,-0.7990,-1.2250,47.5000
268.780,74.890,218.190,-47.4700,-0.8070,-1.2180,47.4940
259.310,74.890,218.190,-47.4630,-0.8070,-1.2090,47.4870
249.840,74.890,218.190,-47.4680,-0.8250,-1.2010,47.4900
240.360,74.890,218.190,-47.4640,-0.8370,-1.1910,47.4890
230.890,74.890,218.190,-47.4750,-0.8280,-1.1850,47.4980
221.420,74.890,218.190,-47.4790,-0.8430,-1.1830,47.5020
230.890,65.420,218.190,-47.4820,-0.8500,-1.1810,47.5050
240.360,65.420,218.190,-47.4850,-0.8500,-1.1770,47.5090
249.840,65.420,218.190,-47.4700,-0.8410,-1.1860,47.4920
259.310,65.420,218.190,-47.4580,-0.8340,-1.1980,47.4800
287.730,55.950,227.670,-47.4610,-0.8320,-1.2040,47.4810
278.260,55.950,227.670,-47.4590,-0.8210,-1.2110,47.4810
268.780,55.950,227.670,-47.4600,-0.7970,-1.2230,47.4820
259.310,55.950,227.670,-47.4580,-0.8050,-1.2190,47.4830
249.840,55.950,227.670,-47.4620,-0.8210,-1.2120,47.4850
240.360,55.950,227.670,-47.4640,-0.8270,-1.2060,47.4920
230.890,55.950,227.670,-47.4690,-0.8400,-1.1980,47.4890
221.420,55.950,227.670,-47.4680,-0.8430,-1.1870,47.4890
202.470,65.420,227.670,-47.4840,-0.8550,-1.1850,47.5060
211.940,65.420,227.670,-47.4940,-0.8560,-1.1770,47.5170
221.420,65.420,227.670,-47.5060,-0.8610,-1.1770,47.5310
230.890,65.420,227.670,-47.4930,-0.8530,-1.1830,47.5210
240.360,65.420,227.670,-47.4850,-0.8510,-1.1860,47.5090
249.840,65.420,227.670,-47.4780,-0.8410,-1.1960,47.5010
259.310,65.420,227.670,-47.4730,-0.8340,-1.2040,47.4960
268.780,65.420,227.670,-47.4750,-0.8220,-1.2010,47.4970
278.260,65.420,227.670,-47.4700,-0.8170,-1.2190,47.4920
287.730,65.420,227.670,-47.4720,-0.8100,-1.2200,47.4930
306.680,74.890,227.670,-47.4660,-0.8050,-1.2290,47.4890
297.210,74.890,227.670,-47.4790,-0.7970,-1.2350,47.4980
287.730,74.890,227.670,-47.4900,-0.7930,-1.2410,47.5110
278.260,74.890,227.670,-47.4830,-0.7990,-1.2290,47.5070
268.780,74.890,227.670,-47.4830,-0.8010,-1.2210,47.5030
259.310,74.890,227.670,-47.4740,-0.8140,-1.2120,47.4960
249.840,74.890,227.670,-47.4750,-0.8140,-1.2120,47.4990
240.360,74.890,227.670,-47.4800,-0.8260,-1.2070,47.5010
230.890,74.890,227.670,-47.4810,-0.8330,-1.1960,47.5050
221.420,74.890,227.670,-47.4890,-0.8370,-1.1930,47.5110
211.940,74.890,227.670,-47.4930,-0.8400,-1.1840,47.5120
202.470,74.890,227.670,-47.4990,-0.8520,-1.1790,47.5240
183.520,84.370,227.670,-47.5090,-0.8510,-1.1760,47.5270
192.990,84.370,227.670,-47.5270,-0.8580,-1.1740,47.5490
202.470,84.370,227.670,-47.5410,-0.8580,-1.1780,47.5660
211.940,84.370,227.670,-47.5220,-0.8560,-1.1830,47.5440
221.420,84.370,227.670,-47.5100,-0.8490,-1.1800,47.5360
230.890,84.370,227.670,-47.4970,-0.8400,-1.1870,47.5250
240.360,84.370,227.670,-47.4940,-0.8370,-1.1960,47.5160
249.840,84.370,227.670,-47.4860,-0.8300,-1.1950,47.5120
259.310,84.370,227.670,-47.4850,-0.8270,-1.2000,47.5110
268.780,84.370,227.670,-47.4790,-0.8240,-1.2070,47.5060
278.260,84.370,227.670,-47.4830,-0.8170,-1.2040,47.5060
287.730,84.370,227.670,-47.4860,-0.8120,-1.2130,47.5060
297.210,84.370,227.670,-47.4930,-0.8020,-1.2190,47.5150
306.680,84.370,227.670,-47.4960,-0.7980,-1.2270,47.5210
325.630,93.840,227.670,-47.5040,-0.7870,-1.2320,47.5260
316.150,93.840,227.670,-47.5120,-0.7780,-1.2400,47.5340
306.680,93.840,227.670,-47.5230,-0.7690,-1.2340,47.5490
297.210,93.840,227.670,-47.5170,-0.7740,-1.2270,47.5380
287.730,93.840,227.670,-47.5050,-0.7910,-1.2260,47.5300
278.260,93.840,227.670,-47.4950,-0.7950,-1.2130,47.5140
268.780,93.840,227.670,-47.4960,-0.8020,-1.2100,47.5200
259.310,93.840,227.670,-47.4910,-0.8060,-1.2040,47.5140
249.840,93.840,227.670,-47.4880,-0.8200,-1.1960,47.5100
240.360,93.840,227.670,-47.4910,-0.8230,-1.2000,47.5120
230.890,93.840,227.670,-47.4890,-0.8300,-1.1950,47.5120
221.420,93.840,227.670,-47.4940,-0.8250,-1.1910,47.5160
211.940,93.840,227.670,-47.4990,-0.8380,-1.1870,47.5170
202.470,93.840,227.670,-47.5040,-0.8420,-1.1820,47.5240
192.990,93.840,227.670,-47.5160,-0.8450,-1.1810,47.5380
183.520,93.840,227.670,-47.5260,-0.8480,-1.1790,47.5480
174.050,103.320,227.670,-47.5410,-0.8490,-1.1790,47.5610
183.520,103.320,227.670,-47.5520,-0.8540,-1.1810,47.5750
192.990,103.320,227.670,-47.5510,-0.8530,-1.1860,47.5730
202.470,103.320,227.670,-47.5360,-0.8460,-1.1890,47.5590
211.940,103.320,227.670,-47.5230,-0.8420,-1.1870,47.5450
221.420,103.320,227.670,-47.5180,-0.8440,-1.1860,47.5410
230.890,103.320,227.670,-47.5040,-0.8380,-1.1890,47.5310
240.360,103.320,227.670,-47.5020,-0.8320,-1.1910,47.5270
249.840,103.320,227.670,-47.4950,-0.8300,-1.1930,47.5150
259.310,103.320,227.670,-47.4950,-0.8260,-1.1990,47.5170
268.780,103.320,227.670,-47.4980,-0.8170,-1.2040,47.5220
278.260,103.320,227.670,-47.4930,-0.8150,-1.2010,47.5200
287.730,103.320,227.670,-47.4930,-0.8060,-1.2060,47.5160
297.210,103.320,227.670,-47.4990,-0.8020,-1.2110,47.5210
306.680,103.320,227.670,-47.5020,-0.7930,-1.2190,47.5220
316.150,103.320,227.670,-47.5120,-0.7820,-1.2220,47.5360
325.630,112.790,227.670,-47.5190,-0.7710,-1.2270,47.5390
316.150,112.790,227.670,-47.5310,-0.7610,-1.2250,47.5530
306.680,112.790,227.670,-47.5350,-0.7730,-1.2160,47.5560
297.210,112.790,227.670,-47.5240,-0.7870,-1.2130,47.5470
287.730,112.790,227.670,-47.5090,-0.7840,-1.2030,47.5340
278.260,112.790,227.670,-47.5090,-0.7960,-1.2070,47.5330
268.780,112.790,227.670,-47.5050,-0.8020,-1.1950,47.5260
259.310,112.790,227.670,-47.4990,-0.8080,-1.1970,47.5210
249.840,112.790,227.670,-47.4950,-0.8100,-1.1930,47.5160
240.360,112.790,227.670,-47.4950,-0.8190,-1.1900,47.5220
230.890,112.790,227.670,-47.4980,-0.8210,-1.1890,47.5190
221.420,112.790,227.670,-47.5020,-0.8230,-1.1880,47.5250
211.940,112.790,227.670,-47.5020,-0.8240,-1.1840,47.5240
202.470,112.790,227.670,-47.5080,-0.8310,-1.1850,47.5280
192.990,112.790,227.670,-47.5220,-0.8350,-1.1880,47.5440
183.520,112.790,227.670,-47.5300,-0.8370,-1.1840,47.5500
174.050,122.260,227.670,-47.5410,-0.8470,-1.1880,47.5630
183.520,122.260,227.670,-47.5500,-0.8470,-1.1920,47.5720
192.990,122.260,227.670,-47.5500,-0.8430,-1.1940,47.5750
202.470,122.260,227.670,-47.5380,-0.8430,-1.1960,47.5620
211.940,122.260,227.670,-47.5270,-0.8350,-1.1920,47.5530
221.420,122.260,227.670,-47.5180,-0.8310,-1.1900,47.5420
230.890,122.260,227.670,-47.5090,-0.8240,-1.1860,47.5310
240.360,122.260,227.670,-47.5040,-0.8250,-1.1870,47.5310
249.840,122.260,227.670,-47.4960,-0.8230,-1.1890,47.5190
259.310,122.260,227.670,-47.4980,-0.8170,-1.1860,47.5220
268.780,122.260,227.670,-47.4990,-0.8150,-1.1910,47.5200
278.260,122.260,227.670,-47.5000,-0.8080,-1.1890,47.5210
287.730,122.260,227.670,-47.5060,-0.8060,-1.1900,47.5270
297.210,122.260,227.670,-47.5110,-0.7980,-1.1930,47.5350
306.680,122.260,227.670,-47.5070,-0.7900,-1.2000,47.5310
316.150,122.260,227.670,-47.5210,-0.7840,-1.2010,47.5400
325.630,131.740,227.670,-47.5270,-0.7740,-1.2100,47.5490
316.150,131.740,227.670,-47.5440,-0.7680,-1.1980,47.5680
306.680,131.740,227.670,-47.5450,-0.7720,-1.1940,47.5670
297.210,131.740,227.670,-47.5350,-0.7800,-1.1970,47.5590
287.730,131.740,227.670,-47.5290,-0.7860,-1.1900,47.5500
278.260,131.740,227.670,-47.5160,-0.7880,-1.1820,47.5370
268.780,131.740,227.670,-47.5050,-0.8000,-1.1830,47.5280
259.310,131.740,227.670,-47.5020,-0.8050,-1.1800,47.5260
249.840,131.740,227.670,-47.5060,-0.8120,-1.1840,47.5280
240.360,131.740,227.670,-47.4960,-0.8130,-1.1800,47.5200
230.890,131.740,227.670,-47.4950,-0.8140,-1.1830,47.5170
221.420,131.740,227.670,-47.5020,-0.8210,-1.1850,47.5230
211.940,131.740,227.670,-47.5040,-0.8230,-1.1890,47.5250
202.470,131.740,227.670,-47.5120,-0.8320,-1.1900,47.5340
192.990,131.740,227.670,-47.5200,-0.8260,-1.1900,47.5410
183.520,131.740,227.670,-47.5330,-0.8360,-1.1930,47.5560
174.050,141.210,227.670,-47.5400,-0.8410,-1.1900,47.5630
183.520,141.210,227.670,-47.5530,-0.8410,-1.1890,47.5740
192.990,141.210,227.670,-47.5480,-0.8410,-1.1990,47.5730
202.470,141.210,227.670,-47.5380,-0.8370,-1.1970,47.5610
211.940,141.210,227.670,-47.5200,-0.8300,-1.1930,47.5450
221.420,141.210,227.670,-47.5180,-0.8270,-1.1900,47.5400
230.890,141.210,227.670,-47.5070,-0.8240,-1.1880,47.5280
240.360,141.210,227.670,-47.5090,-0.8210,-1.1880,47.5310
249.840,141.210,227.670,-47.4950,-0.8210,-1.1830,47.5160
259.310,141.210,227.670,-47.4970,-0.8170,-1.1790,47.5220
268.780,141.210,227.670,-47.4980,-0.8140,-1.1760,47.5200
278.260,141.210,227.670,-47.5010,-0.8110,-1.1770,47.5230
287.730,141.210,227.670,-47.5060,-0.8050,-1.1760,47.5270
297.210,141.210,227.670,-47.5160,-0.7950,-1.1740,47.5300
306.680,141.210,227.670,-47.5220,-0.7890,-1.1780,47.5410
316.150,141.210,227.670,-47.5330,-0.7870,-1.1770,47.5540
325.630,150.680,227.670,-47.5470,-0.7790,-1.1770,47.5680
316.150,150.680,227.670,-47.5540,-0.7720,-1.1750,47.5740
306.680,150.680,227.670,-47.5590,-0.7740,-1.1640,47.5790
297.210,150.680,227.670,-47.5410,-0.7840,-1.1590,47.5650
287.730,150.680,227.670,-47.5240,-0.7890,-1.1560,47.5450
278.260,150.680,227.670,-47.5140,-0.7910,-1.1560,47.5380
268.780,150.680,227.670,-47.5030,-0.7970,-1.1580,47.5260
259.310,150.680,227.670,-47.5040,-0.8010,-1.1650,47.5250
249.840,150.680,227.670,-47.4960,-0.8070,-1.1680,47.5220
240.360,150.680,227.670,-47.4950,-0.8060,-1.1720,47.5160
230.890,150.680,227.670,-47.4910,-0.8170,-1.1720,47.5120
221.420,150.680,227.670,-47.4980,-0.8150,-1.1720,47.5200
211.940,150.680,227.670,-47.5000,-0.8200,-1.1810,47.5210
202.470,150.680,227.670,-47.5040,-0.8240,-1.1820,47.5270
192.990,150.680,227.670,-47.5170,-0.8240,-1.1900,47.5390
183.520,150.680,227.670,-47.5260,-0.8320,-1.1920,47.5480
174.050,160.160,227.670,-47.5460,-0.8330,-1.2030,47.5640
183.520,160.160,227.670,-47.5520,-0.8310,-1.2060,47.5730
192.990,160.160,227.670,-47.5500,-0.8360,-1.2070,47.5740
202.470,160.160,227.670,-47.5330,-0.8320,-1.2020,47.5560
211.940,160.160,227.670,-47.5200,-0.8200,-1.2010,47.5440
221.420,160.160,227.670,-47.5050,-0.8230,-1.1970,47.5280
230.890,160.160,227.670,-47.5020,-0.8230,-1.1850,47.5280
240.360,160.160,227.670,-47.4920,-0.8190,-1.1770,47.5170
249.840,160.160,227.670,-47.4840,-0.8140,-1.1750,47.5070
259.310,160.160,227.670,-47.4850,-0.8070,-1.1690,47.5070
268.780,160.160,227.670,-47.4890,-0.8070,-1.1650,47.5120
278.260,160.160,227.670,-47.4930,-0.8010,-1.1540,47.5130
287.730,160.160,227.670,-47.4940,-0.8030,-1.1520,47.5170
297.210,160.160,227.670,-47.5060,-0.7970,-1.1560,47.5270
306.680,160.160,227.670,-47.5210,-0.7910,-1.1440,47.5400
316.150,160.160,227.670,-47.5300,-0.7870,-1.1440,47.5520
316.150,169.630,227.670,-47.5490,-0.7830,-1.1420,47.5640
306.680,169.630,227.670,-47.5540,-0.7810,-1.1260,47.5730
297.210,169.630,227.670,-47.5450,-0.7810,-1.1170,47.5630
287.730,169.630,227.670,-47.5280,-0.7890,-1.1270,47.5500
278.260,169.630,227.670,-47.5120,-0.7900,-1.1270,47.5320
268.780,169.630,227.670,-47.5030,-0.7940,-1.1370,47.5200
259.310,169.630,227.670,-47.4970,-0.8000,-1.1420,47.5180
249.840,169.630,227.670,-47.4830,-0.8030,-1.1450,47.5070
240.360,169.630,227.670,-47.4840,-0.8140,-1.1540,47.5050
230.890,169.630,227.670,-47.4860,-0.8140,-1.1640,47.5100
221.420,169.630,227.670,-47.4860,-0.8120,-1.1790,47.5100
211.940,169.630,227.670,-47.4850,-0.8190,-1.1830,47.5090
202.470,169.630,227.670,-47.4960,-0.8210,-1.1850,47.5180
192.990,169.630,227.670,-47.5060,-0.8210,-1.1890,47.5270
192.990,179.110,227.670,-47.5220,-0.8250,-1.1990,47.5380
202.470,179.110,227.670,-47.5160,-0.8270,-1.2110,47.5380
211.940,179.110,227.670,-47.5040,-0.8230,-1.2010,47.5260
221.420,179.110,227.670,-47.4950,-0.8210,-1.1960,47.5170
230.890,179.110,227.670,-47.4830,-0.8210,-1.1830,47.5090
240.360,179.110,227.670,-47.4810,-0.8130,-1.1790,47.5020
249.840,179.110,227.670,-47.4790,-0.8120,-1.1660,47.5000
259.310,179.110,227.670,-47.4770,-0.8040,-1.1610,47.4980
268.780,179.110,227.670,-47.4810,-0.8090,-1.1450,47.5000
278.260,179.110,227.670,-47.4800,-0.8010,-1.1400,47.5010
287.730,179.110,227.670,-47.4870,-0.7980,-1.1260,47.5080
297.210,179.110,227.670,-47.4930,-0.7920,-1.1230,47.5130
297.210,188.580,227.670,-47.5070,-0.7860,-1.1130,47.5270
287.730,188.580,227.670,-47.4990,-0.7850,-1.1040,47.5160
278.260,188.580,227.670,-47.5020,-0.7870,-1.1000,47.5240
268.780,188.580,227.670,-47.4760,-0.7890,-1.1120,47.4950
259.310,188.580,227.670,-47.4780,-0.7970,-1.1250,47.4980
249.840,188.580,227.670,-47.4690,-0.7970,-1.1370,47.4900
240.360,188.580,227.670,-47.4650,-0.8060,-1.1480,47.4860
230.890,188.580,227.670,-47.4630,-0.8050,-1.1580,47.4820
221.420,188.580,227.670,-47.4680,-0.8130,-1.1720,47.4890
211.940,188.580,227.670,-47.4710,-0.8130,-1.1780,47.4930
211.940,198.050,227.670,-47.4790,-0.8150,-1.1820,47.5000
221.420,198.050,227.670,-47.4710,-0.8210,-1.1960,47.4980
230.890,198.050,227.670,-47.4610,-0.8170,-1.1850,47.4820
240.360,198.050,227.670,-47.4630,-0.8120,-1.1650,47.4820
249.840,198.050,227.670,-47.4580,-0.8120,-1.1550,47.4800
259.310,198.050,227.670,-47.4520,-0.8050,-1.1500,47.4740
268.780,198.050,227.670,-47.4510,-0.8010,-1.1390,47.4740
278.260,198.050,227.670,-47.4570,-0.7980,-1.1260,47.4760
230.890,217.000,237.140,-47.4680,-0.7950,-1.1110,47.4870
240.360,217.000,237.140,-47.4610,-0.7930,-1.1160,47.4810
249.840,217.000,237.140,-47.4400,-0.8080,-1.1560,47.4630
259.310,217.000,237.140,-47.4360,-0.8090,-1.1570,47.4580
297.210,207.530,237.140,-47.4340,-0.8090,-1.1460,47.4580
287.730,207.530,237.140,-47.4410,-0.8060,-1.1360,47.4620
278.260,207.530,237.140,-47.4720,-0.7840,-1.0820,47.4910
268.780,207.530,237.140,-47.4750,-0.7850,-1.0850,47.4950
259.310,207.530,237.140,-47.4620,-0.7940,-1.1080,47.4860
249.840,207.530,237.140,-47.4570,-0.8020,-1.1150,47.4780
240.360,207.530,237.140,-47.4530,-0.8010,-1.1280,47.4740
230.890,207.530,237.140,-47.4470,-0.8010,-1.1460,47.4680
221.420,207.530,237.140,-47.4540,-0.8060,-1.1550,47.4750
211.940,207.530,237.140,-47.4550,-0.8100,-1.1650,47.4750
192.990,198.050,237.140,-47.4600,-0.8130,-1.1810,47.4780
202.470,198.050,237.140,-47.4720,-0.8140,-1.1880,47.4940
211.940,198.050,237.140,-47.4860,-0.8170,-1.2150,47.5100
221.420,198.050,237.140,-47.4840,-0.8160,-1.2010,47.5030
230.890,198.050,237.140,-47.4690,-0.8100,-1.1900,47.4950
240.360,198.050,237.140,-47.4650,-0.8080,-1.1710,47.4870
249.840,198.050,237.140,-47.4650,-0.8050,-1.1640,47.4830
259.310,198.050,237.140,-47.4670,-0.8010,-1.1480,47.4870
268.780,198.050,237.140,-47.4630,-0.8020,-1.1410,47.4860
278.260,198.050,237.140,-47.4670,-0.8020,-1.1280,47.4870
287.730,198.050,237.140,-47.4730,-0.7970,-1.1160,47.4930
297.210,198.050,237.140,-47.4790,-0.7860,-1.1040,47.5000
316.150,188.580,237.140,-47.4850,-0.7880,-1.0860,47.5030
306.680,188.580,237.140,-47.5130,-0.7810,-1.0710,47.5320
297.210,188.580,237.140,-47.5520,-0.7820,-1.0680,47.5740
287.730,188.580,237.140,-47.5220,-0.7800,-1.0760,47.5440
278.260,188.580,237.140,-47.5050,-0.7870,-1.1010,47.5260
268.780,188.580,237.140,-47.4900,-0.7900,-1.1090,47.5090
259.310,188.580,237.140,-47.4830,-0.7950,-1.1210,47.5010
249.840,188.580,237.140,-47.4790,-0.8010,-1.1410,47.5000
240.360,188.580,237.140,-47.4790,-0.8050,-1.1450,47.4990
230.890,188.580,237.140,-47.4740,-0.8030,-1.1590,47.4950
221.420,188.580,237.140,-47.4740,-0.8130,-1.1730,47.4920
211.940,188.580,237.140,-47.4760,-0.8060,-1.1770,47.4960
202.470,188.580,237.140,-47.4830,-0.8100,-1.1820,47.5060
192.990,188.580,237.140,-47.4880,-0.8150,-1.1930,47.5100
174.050,179.110,237.140,-47.5060,-0.8180,-1.2040,47.5260
183.520,179.110,237.140,-47.5230,-0.8230,-1.2100,47.5400
192.990,179.110,237.140,-47.5440,-0.8210,-1.2260,47.5670
202.470,179.110,237.140,-47.5300,-0.8150,-1.2160,47.5530
211.940,179.110,237.140,-47.5150,-0.8160,-1.2030,47.5370
